Index,Latitude,Longitude
8975,40.803422,-73.930681
8976,40.80325,-73.930583
8977,40.803121,-73.930517
8978,40.80296,-73.930451
8979,40.80284,-73.930404
8980,40.802647,-73.930347
8981,40.804484,-73.931297
8982,40.804679,-73.931452
8983,40.804854,-73.931605
8984,40.805,-73.931739
8985,40.80519,-73.931918
8986,40.805412,-73.932121
8987,40.805678,-73.932372
8988,40.806011,-73.932659
8989,40.80348,-73.930582
8990,40.8036,-73.930661
8991,40.803727,-73.930744
8992,40.803985,-73.930932
8993,40.80092,-73.93137
8994,40.800856,-73.931355
8995,40.800796,-73.931333
8996,40.800736,-73.931305
8997,40.800675,-73.931263
8998,40.800624,-73.931214
8999,40.800589,-73.931169
9000,40.80055,-73.931117
9001,40.800507,-73.931051
9002,40.800467,-73.930974
9003,40.800418,-73.930872
9004,40.800352,-73.930723
9005,40.801157,-73.930495
9006,40.80114,-73.930432
9007,40.80112,-73.930336
9008,40.801104,-73.930234
9009,40.801093,-73.930145
9010,40.801081,-73.930022
9011,40.801069,-73.929939
9012,40.801055,-73.929871
9013,40.80104,-73.929808
9014,40.801016,-73.929711
9015,40.8009,-73.929619
9016,40.800954,-73.929509
9017,40.800858,-73.929199
9018,40.801468,-73.929827
9019,40.801913,-73.930012
9020,40.801982,-73.930044
9021,40.802081,-73.930077
9022,40.802146,-73.930092
9023,40.80221,-73.930106
9024,40.802284,-73.930112
9025,40.80235,-73.930115
9026,40.802411,-73.930112
9027,40.80247,-73.930102
9028,40.802526,-73.930089
9029,40.802618,-73.930062
9030,40.802683,-73.930029
9031,40.802758,-73.929985
9032,40.802824,-73.929943
9033,40.802894,-73.929878
9034,40.802961,-73.929801
9035,40.803026,-73.929713
9036,40.803088,-73.92962
9037,40.803131,-73.92954
9038,40.803172,-73.929459
9039,40.801383,-73.93029
9040,40.801272,-73.930212
9041,40.801193,-73.930162
9042,40.80113,-73.930128
9043,40.80104,-73.930087
9044,40.80096,-73.930063
9045,40.800906,-73.93005
9046,40.800823,-73.930044
9047,40.800754,-73.930048
9048,40.800693,-73.930063
9049,40.800643,-73.930083
9050,40.800593,-73.930113
9051,40.800555,-73.930149
9052,40.80052,-73.93019
9053,40.800497,-73.930233
9054,40.800479,-73.930272
9055,40.800465,-73.930305
9056,40.800457,-73.93034
9057,40.80045,-73.93038
9058,40.800444,-73.930436
9059,40.800444,-73.930479
9060,40.800453,-73.930537
9061,40.800466,-73.930615
9062,40.800487,-73.930689
9063,40.8005,-73.930738
9064,40.800552,-73.930867
9065,40.800596,-73.930965
9066,40.800641,-73.931076
9067,40.800956,-73.931253
9068,40.801018,-73.931249
9069,40.801072,-73.931237
9070,40.801125,-73.931212
9071,40.801173,-73.931189
9072,40.80122,-73.931156
9073,40.80125,-73.93112
9074,40.801299,-73.931077
9075,40.801331,-73.931023
9076,40.801364,-73.930958
9077,40.801388,-73.930894
9078,40.801403,-73.930821
9079,40.801412,-73.930754
9080,40.801416,-73.930673
9081,40.801412,-73.930597
9082,40.801402,-73.93054
9083,40.801384,-73.930472
9084,40.801353,-73.930377
9085,40.801323,-73.930297
9086,40.801002,-73.929489
9087,40.801164,-73.929674
9088,40.801333,-73.930065
9089,40.801398,-73.930218
9090,40.801423,-73.930286
9091,40.80145,-73.930365
9092,40.801472,-73.930436
9093,40.801495,-73.930541
9094,40.801502,-73.930577
9095,40.80151,-73.930648
9096,40.801511,-73.930712
9097,40.801503,-73.930788
9098,40.801488,-73.930872
9099,40.801468,-73.930953
9100,40.801443,-73.931027
9101,40.801405,-73.931101
9102,40.801362,-73.931167
9103,40.801309,-73.931226
9104,40.801253,-73.931278
9105,40.801195,-73.931316
9106,40.801126,-73.931347
9107,40.801063,-73.931364
9108,40.800988,-73.931374
9109,40.800043,-73.930017
9110,40.799986,-73.929926
9111,40.799939,-73.929862
9112,40.79989,-73.929802
9113,40.799843,-73.929754
9114,40.80046,-73.93077
9115,40.800527,-73.930915
9116,40.800567,-73.93099
9117,40.800683,-73.93112
9118,40.80073,-73.931162
9119,40.80077,-73.931195
9120,40.800827,-73.93122
9121,40.800887,-73.931241
9122,40.80034,-73.930708
9123,40.800176,-73.930299
9124,40.800138,-73.930211
9125,40.800087,-73.930101
9126,40.800162,-73.930065
9127,40.79764,-73.931267
9128,40.79703,-73.92982
9129,40.79781,-73.933697
9130,40.797934,-73.933989
9131,40.79893,-73.936361
9132,40.79988,-73.938605
9133,40.800556,-73.940207
9134,40.796681,-73.934912
9135,40.797679,-73.93728
9136,40.798624,-73.939522
9137,40.7993,-73.941125
9138,40.799926,-73.942609
9139,40.800042,-73.942885
9140,40.80066,-73.944355
9141,40.80085,-73.944801
9142,40.795818,-73.930965
9143,40.789588,-73.937454
9144,40.78946,-73.937526
9145,40.788834,-73.937804
9146,40.788701,-73.937851
9147,40.780085,-73.944132
9148,40.78013,-73.944127
9149,40.78017,-73.94413
9150,40.780212,-73.944138
9151,40.780314,-73.944157
9152,40.781093,-73.944353
9153,40.781322,-73.9444
9154,40.781503,-73.944423
9155,40.781673,-73.944438
9156,40.781808,-73.944441
9157,40.782092,-73.944416
9158,40.784576,-73.941997
9159,40.78447,-73.942223
9160,40.784402,-73.94236
9161,40.784238,-73.942678
9162,40.784155,-73.942833
9163,40.78402,-73.943021
9164,40.78391,-73.943183
9165,40.783787,-73.94335
9166,40.783523,-73.943634
9167,40.78336,-73.943781
9168,40.783166,-73.943931
9169,40.783034,-73.944028
9170,40.791814,-73.935577
9171,40.791794,-73.935589
9172,40.791779,-73.935601
9173,40.791658,-73.935743
9174,40.791546,-73.935871
9175,40.791427,-73.936003
9176,40.791306,-73.93612
9177,40.790986,-73.936388
9178,40.790519,-73.936763
9179,40.790485,-73.936802
9180,40.790443,-73.936851
9181,40.790372,-73.936928
9182,40.790308,-73.936984
9183,40.789825,-73.937325
9184,40.782917,-73.943697
9185,40.782966,-73.943645
9186,40.78301,-73.943605
9187,40.783088,-73.943547
9188,40.783209,-73.943459
9189,40.783327,-73.943363
9190,40.783438,-73.943254
9191,40.783526,-73.943153
9192,40.783622,-73.943041
9193,40.783722,-73.942907
9194,40.783812,-73.942783
9195,40.783903,-73.942651
9196,40.783987,-73.942511
9197,40.784093,-73.942337
9198,40.784299,-73.942091
9199,40.722926,-74.003307
9200,40.72455,-74.001933
9201,40.8378,-73.936383
9202,40.837891,-73.936482
9203,40.838486,-73.937912
9204,40.838682,-73.937769
9205,40.83929,-73.939239
9206,40.865585,-73.918121
9207,40.865715,-73.918208
9208,40.86631,-73.918596
9209,40.75045,-73.987289
9210,40.750497,-73.987384
9211,40.750525,-73.987449
9212,40.750601,-73.98763
9213,40.75062,-73.987673
9214,40.750641,-73.987724
9215,40.750684,-73.987825
9216,40.750708,-73.987883
9217,40.750726,-73.987926
9218,40.750734,-73.987944
9219,40.751658,-73.990134
9220,40.752858,-73.992976
9221,40.709044,-74.005579
9222,40.70866,-74.006012
9223,40.71064,-74.003616
9224,40.710695,-74.003548
9225,40.710757,-74.003465
9226,40.71081,-74.003393
9227,40.706413,-74.015099
9228,40.706383,-74.015104
9229,40.706272,-74.015148
9230,40.705047,-74.015615
9231,40.705005,-74.015627
9232,40.704974,-74.015633
9233,40.74162,-74.00697
9234,40.734538,-73.98439
9235,40.734598,-73.984347
9236,40.729531,-73.996506
9237,40.7317,-74.000954
9238,40.73164,-74.000838
9239,40.731554,-74.000645
9240,40.731075,-73.99967
9241,40.73875,-74.00386
9242,40.745676,-73.977103
9243,40.745493,-73.977248
9244,40.745392,-73.977327
9245,40.74787,-73.975426
9246,40.748501,-73.97497
9247,40.749113,-73.974518
9248,40.749684,-73.974107
9249,40.70935,-74.012992
9250,40.70529,-74.015265
9251,40.704744,-74.015478
9252,40.704512,-74.015551
9253,40.70428,-74.015604
9254,40.704003,-74.015649
9255,40.70374,-74.015673
9256,40.703504,-74.01569
9257,40.70321,-74.015693
9258,40.702905,-74.015689
9259,40.702606,-74.015668
9260,40.702357,-74.015637
9261,40.70208,-74.015602
9262,40.701802,-74.015562
9263,40.70153,-74.015524
9264,40.701253,-74.015471
9265,40.700973,-74.015395
9266,40.70067,-74.015309
9267,40.699224,-74.014777
9268,40.830689,-73.933139
9269,40.830647,-73.933153
9270,40.830442,-73.933194
9271,40.830231,-73.933211
9272,40.830133,-73.93321
9273,40.82999,-73.933197
9274,40.829431,-73.933106
9275,40.8561,-73.917376
9276,40.856217,-73.91743
9277,40.856412,-73.91744
9278,40.856926,-73.91739
9279,40.85458,-73.918703
9280,40.855178,-73.918116
9281,40.855508,-73.91787
9282,40.855873,-73.917623
9283,40.855899,-73.917588
9284,40.8559,-73.91755
9285,40.8559,-73.917506
9286,40.855957,-73.917462
9287,40.812086,-73.931308
9288,40.812162,-73.931286
9289,40.812235,-73.931258
9290,40.812293,-73.931228
9291,40.812346,-73.931189
9292,40.852119,-73.920691
9293,40.852372,-73.920461
9294,40.876737,-73.918287
9295,40.876942,-73.918144
9296,40.877056,-73.918042
9297,40.877242,-73.91777
9298,40.878032,-73.919302
9299,40.877414,-73.918952
9300,40.877285,-73.918907
9301,40.87717,-73.918886
9302,40.87705,-73.918886
9303,40.876908,-73.918916
9304,40.876819,-73.918923
9305,40.876755,-73.918898
9306,40.876698,-73.918853
9307,40.876653,-73.918786
9308,40.876619,-73.918708
9309,40.876604,-73.918629
9310,40.876611,-73.918546
9311,40.876627,-73.918457
9312,40.876665,-73.918369
9313,40.852711,-73.921753
9314,40.852218,-73.922206
9315,40.85204,-73.922482
9316,40.85144,-73.923048
9317,40.877263,-73.917867
9318,40.877294,-73.917908
9319,40.877331,-73.917943
9320,40.87736,-73.917957
9321,40.877427,-73.917946
9322,40.8775,-73.917908
9323,40.877594,-73.917851
9324,40.80678,-73.930221
9325,40.806965,-73.930088
9326,40.807064,-73.930016
9327,40.807413,-73.929764
9328,40.843546,-73.928556
9329,40.867386,-73.908284
9330,40.867931,-73.908103
9331,40.842599,-73.927021
9332,40.842903,-73.926702
9333,40.843175,-73.926365
9334,40.847501,-73.923134
9335,40.853758,-73.918462
9336,40.810973,-73.930922
9337,40.811035,-73.930974
9338,40.811144,-73.931051
9339,40.811228,-73.9311
9340,40.811327,-73.931135
9341,40.811436,-73.931155
9342,40.81148,-73.931164
9343,40.811533,-73.931161
9344,40.81157,-73.931156
9345,40.8116,-73.931147
9346,40.876491,-73.924162
9347,40.8763,-73.924529
9348,40.876145,-73.924898
9349,40.87599,-73.925327
9350,40.875814,-73.925697
9351,40.875652,-73.926006
9352,40.875358,-73.926462
9353,40.874897,-73.927105
9354,40.874482,-73.927629
9355,40.874027,-73.928135
9356,40.873534,-73.92859
9357,40.87306,-73.92896
9358,40.872483,-73.929346
9359,40.871886,-73.929706
9360,40.871122,-73.930091
9361,40.870674,-73.930323
9362,40.87022,-73.930554
9363,40.869823,-73.930759
9364,40.839611,-73.946606
9365,40.83994,-73.946375
9366,40.840254,-73.94616
9367,40.840631,-73.945945
9368,40.840975,-73.945765
9369,40.841332,-73.945602
9370,40.841754,-73.945439
9371,40.868822,-73.908229
9372,40.866362,-73.909381
9373,40.865304,-73.909879
9374,40.865144,-73.909959
9375,40.862852,-73.91167
9376,40.862704,-73.911819
9377,40.86216,-73.912471
9378,40.861568,-73.913181
9379,40.86005,-73.915241
9380,40.8599,-73.915458
9381,40.85971,-73.915688
9382,40.85949,-73.915943
9383,40.85925,-73.91618
9384,40.85903,-73.916383
9385,40.8588,-73.91657
9386,40.85853,-73.916762
9387,40.85829,-73.916914
9388,40.85802,-73.917058
9389,40.85738,-73.917338
9390,40.856687,-73.917673
9391,40.855888,-73.918042
9392,40.855285,-73.918428
9393,40.854863,-73.918711
9394,40.854285,-73.919158
9395,40.85173,-73.921544
9396,40.850552,-73.922668
9397,40.848818,-73.924299
9398,40.847923,-73.925011
9399,40.847922,-73.925011
9400,40.846741,-73.926067
9401,40.846481,-73.92629
9402,40.846312,-73.92641
9403,40.845576,-73.926842
9404,40.844955,-73.927784
9405,40.845572,-73.927621
9406,40.845753,-73.927476
9407,40.84797,-73.943519
9408,40.8482,-73.943319
9409,40.848577,-73.94312
9410,40.84866,-73.943075
9411,40.848731,-73.943055
9412,40.842462,-73.927741
9413,40.84283,-73.927586
9414,40.843066,-73.927475
9415,40.843,-73.927269
9416,40.843494,-73.927003
9417,40.843646,-73.926764
9418,40.842936,-73.927483
9419,40.843202,-73.927226
9420,40.843377,-73.927003
9421,40.8435,-73.926817
9422,40.844715,-73.927346
9423,40.844527,-73.927414
9424,40.844332,-73.927423
9425,40.8442,-73.927389
9426,40.844085,-73.927286
9427,40.843962,-73.92714
9428,40.843897,-73.926951
9429,40.843871,-73.926737
9430,40.84389,-73.926573
9431,40.843949,-73.926307
9432,40.8451,-73.927552
9433,40.84504,-73.927303
9434,40.844884,-73.927105
9435,40.84452,-73.926676
9436,40.844397,-73.92647
9437,40.844312,-73.926221
9438,40.844299,-73.925998
9439,40.845747,-73.924754
9440,40.845929,-73.925003
9441,40.84773,-73.931154
9442,40.847682,-73.931045
9443,40.847591,-73.930942
9444,40.847507,-73.930874
9445,40.847332,-73.930813
9446,40.846838,-73.9307
9447,40.846684,-73.9307
9448,40.84653,-73.930743
9449,40.845962,-73.931294
9450,40.845851,-73.931097
9451,40.845718,-73.930936
9452,40.845588,-73.930825
9453,40.845391,-73.930689
9454,40.838675,-73.933259
9455,40.83919,-73.933022
9456,40.839452,-73.932902
9457,40.8406,-73.932197
9458,40.841536,-73.931671
9459,40.841763,-73.931569
9460,40.847221,-73.933302
9461,40.847091,-73.933388
9462,40.846942,-73.933406
9463,40.846838,-73.933509
9464,40.849311,-73.939146
9465,40.848689,-73.939362
9466,40.849356,-73.93986
9467,40.849395,-73.940016
9468,40.849468,-73.940335
9469,40.84953,-73.940589
9470,40.849585,-73.940765
9471,40.849662,-73.94089
9472,40.849764,-73.940957
9473,40.84986,-73.94097
9474,40.849971,-73.940949
9475,40.850068,-73.940918
9476,40.85019,-73.9409
9477,40.850262,-73.940904
9478,40.85036,-73.940933
9479,40.850514,-73.941029
9480,40.84933,-73.941816
9481,40.849263,-73.941732
9482,40.849178,-73.941652
9483,40.84908,-73.941609
9484,40.84902,-73.941588
9485,40.848959,-73.941588
9486,40.848871,-73.941602
9487,40.846879,-73.944321
9488,40.846924,-73.944278
9489,40.848013,-73.943577
9490,40.848247,-73.943508
9491,40.8487,-73.943353
9492,40.849078,-73.943233
9493,40.849451,-73.943169
9494,40.848169,-73.945306
9495,40.847689,-73.945224
9496,40.847286,-73.945096
9497,40.847,-73.944958
9498,40.845884,-73.943877
9499,40.845909,-73.943711
9500,40.845221,-73.944907
9501,40.845488,-73.944812
9502,40.845611,-73.944727
9503,40.845708,-73.944572
9504,40.845773,-73.944435
9505,40.845795,-73.944264
9506,40.845775,-73.94414
9507,40.845714,-73.943995
9508,40.845588,-73.943883
9509,40.845368,-73.943774
9510,40.84236,-73.945121
9511,40.843163,-73.944692
9512,40.849464,-73.941856
9513,40.849422,-73.9417
9514,40.849389,-73.941604
9515,40.849342,-73.941507
9516,40.849273,-73.941427
9517,40.84919,-73.941373
9518,40.849093,-73.941357
9519,40.848732,-73.941429
9520,40.848646,-73.941496
9521,40.848546,-73.941614
9522,40.848474,-73.9418
9523,40.848408,-73.942048
9524,40.846907,-73.943159
9525,40.84739,-73.943113
9526,40.846883,-73.942992
9527,40.847169,-73.94283
9528,40.847481,-73.942675
9529,40.847741,-73.942572
9530,40.847981,-73.942521
9531,40.848228,-73.942486
9532,40.84876,-73.942486
9533,40.8491,-73.942504
9534,40.849422,-73.942469
9535,40.849877,-73.942315
9536,40.850097,-73.942195
9537,40.850239,-73.942079
9538,40.850306,-73.942
9539,40.850361,-73.941915
9540,40.850405,-73.941813
9541,40.850422,-73.94174
9542,40.850434,-73.941612
9543,40.850424,-73.941501
9544,40.8504,-73.941408
9545,40.850361,-73.941323
9546,40.850314,-73.941244
9547,40.850247,-73.941172
9548,40.85018,-73.941121
9549,40.850111,-73.941099
9550,40.850028,-73.941092
9551,40.849942,-73.941104
9552,40.849833,-73.941135
9553,40.849752,-73.941179
9554,40.850861,-73.941639
9555,40.850826,-73.941632
9556,40.8508,-73.941603
9557,40.850798,-73.941565
9558,40.850814,-73.941533
9559,40.850858,-73.941514
9560,40.85094,-73.941495
9561,40.851024,-73.941441
9562,40.850701,-73.941185
9563,40.850802,-73.941368
9564,40.850889,-73.94143
9565,40.848329,-73.942157
9566,40.851711,-73.941963
9567,40.851507,-73.941672
9568,40.851394,-73.941496
9569,40.851325,-73.941313
9570,40.85132,-73.941228
9571,40.852373,-73.941281
9572,40.853639,-73.940535
9573,40.854061,-73.940364
9574,40.845779,-73.943416
9575,40.845621,-73.943486
9576,40.845466,-73.943588
9577,40.845349,-73.943776
9578,40.845203,-73.944172
9579,40.845069,-73.944575
9580,40.844959,-73.944806
9581,40.844752,-73.945025
9582,40.844537,-73.945176
9583,40.844285,-73.945256
9584,40.844022,-73.945288
9585,40.843218,-73.94531
9586,40.842934,-73.945347
9587,40.844975,-73.944425
9588,40.844859,-73.94454
9589,40.84472,-73.944634
9590,40.84448,-73.944714
9591,40.84421,-73.944741
9592,40.843903,-73.944692
9593,40.84365,-73.944564
9594,40.843455,-73.944392
9595,40.843338,-73.944237
9596,40.843637,-73.944048
9597,40.843585,-73.944177
9598,40.843585,-73.944272
9599,40.843689,-73.944443
9600,40.843819,-73.944546
9601,40.844014,-73.944624
9602,40.844228,-73.944649
9603,40.844488,-73.944624
9604,40.844687,-73.944553
9605,40.84487,-73.944403
9606,40.844975,-73.944264
9607,40.812509,-73.965803
9608,40.81349,-73.965034
9609,40.813823,-73.964809
9610,40.81524,-73.964024
9611,40.815503,-73.963839
9612,40.8158,-73.963587
9613,40.81637,-73.963159
9614,40.849802,-73.943672
9615,40.849758,-73.943541
9616,40.84972,-73.943406
9617,40.850616,-73.947021
9618,40.876289,-73.924445
9619,40.876565,-73.924019
9620,40.878549,-73.921008
9621,40.846009,-73.930408
9622,40.846079,-73.930559
9623,40.846156,-73.930758
9624,40.846494,-73.931487
9625,40.847046,-73.932861
9626,40.845403,-73.925646
9627,40.845475,-73.925964
9628,40.845475,-73.926221
9629,40.845455,-73.926359
9630,40.84539,-73.926548
9631,40.845286,-73.926745
9632,40.811017,-73.934974
9633,40.81089,-73.935017
9634,40.810743,-73.935065
9635,40.810605,-73.935122
9636,40.810496,-73.935183
9637,40.810326,-73.935324
9638,40.746088,-73.974754
9639,40.746067,-73.974544
9640,40.745994,-73.974237
9641,40.74496,-73.963121
9642,40.747456,-73.967034
9643,40.747742,-73.96755
9644,40.747905,-73.967979
9645,40.747996,-73.968331
9646,40.7481,-73.968705
9647,40.748154,-73.969158
9648,40.74814,-73.969542
9649,40.748073,-73.969888
9650,40.747951,-73.970244
9651,40.747753,-73.970584
9652,40.747642,-73.970748
9653,40.747406,-73.970963
9654,40.747152,-73.971148
9655,40.746393,-73.971705
9656,40.746188,-73.971961
9657,40.74605,-73.972184
9658,40.745947,-73.972519
9659,40.74593,-73.972831
9660,40.849486,-73.941368
9661,40.863187,-73.915863
9662,40.716003,-73.995445
9663,40.716073,-73.995485
9664,40.716104,-73.9955
9665,40.716497,-73.995734
9666,40.716646,-73.995829
9667,40.710702,-73.983538
9668,40.710553,-73.98528
9669,40.710477,-73.985987
9670,40.710139,-73.988905
9671,40.710015,-73.989884
9672,40.709827,-73.991163
9673,40.709469,-73.993574
9674,40.709326,-73.994707
9675,40.708931,-73.998133
9676,40.708923,-73.998218
9677,40.708914,-73.9983
9678,40.708903,-73.998385
9679,40.708865,-73.998645
9680,40.733258,-73.981153
9681,40.733313,-73.981283
9682,40.733328,-73.981319
9683,40.733928,-73.982749
9684,40.734212,-73.983427
9685,40.73422,-73.983467
9686,40.73426,-73.983548
9687,40.734313,-73.983668
9688,40.736498,-73.988877
9689,40.736575,-73.989062
9690,40.742121,-74.008181
9691,40.742063,-74.008268
9692,40.741964,-74.008354
9693,40.741578,-74.008684
9694,40.701442,-74.011943
9695,40.701895,-74.00997
9696,40.701925,-74.009858
9697,40.701956,-74.00974
9698,40.70199,-74.009638
9699,40.70201,-74.009588
9700,40.717975,-74.00554
9701,40.718002,-74.005495
9702,40.71803,-74.005455
9703,40.718066,-74.005418
9704,40.718107,-74.005383
9705,40.718859,-74.004835
9706,40.719484,-74.00437
9707,40.720039,-74.003915
9708,40.72055,-74.003483
9709,40.767679,-73.981882
9710,40.767669,-73.981828
9711,40.767652,-73.981784
9712,40.767637,-73.981754
9713,40.76762,-73.981731
9714,40.76752,-73.981678
9715,40.7675,-73.981665
9716,40.767491,-73.981663
9717,40.767434,-73.981662
9718,40.767393,-73.981665
9719,40.767168,-73.981702
9720,40.767118,-73.98171
9721,40.796879,-73.94922
9722,40.742245,-73.988926
9723,40.735164,-73.990165
9724,40.73501,-73.990368
9725,40.73498,-73.990404
9726,40.734958,-73.990453
9727,40.734866,-73.990645
9728,40.733965,-73.984807
9729,40.733428,-73.9852
9730,40.73337,-73.985242
9731,40.733875,-73.982788
9732,40.771537,-73.994804
9733,40.771448,-73.994849
9734,40.771365,-73.99488
9735,40.771287,-73.994902
9736,40.7712,-73.99492
9737,40.771018,-73.994948
9738,40.770615,-73.994995
9739,40.770136,-73.995055
9740,40.77006,-73.995074
9741,40.769938,-73.995124
9742,40.769802,-73.995187
9743,40.769731,-73.995222
9744,40.769604,-73.995307
9745,40.769583,-73.995313
9746,40.769566,-73.99531
9747,40.769553,-73.995305
9748,40.769496,-73.995263
9749,40.769456,-73.995233
9750,40.769437,-73.995223
9751,40.769415,-73.995224
9752,40.769395,-73.995235
9753,40.769325,-73.995288
9754,40.768802,-73.99567
9755,40.768741,-73.995714
9756,40.768536,-73.995865
9757,40.768473,-73.995902
9758,40.768447,-73.995913
9759,40.768401,-73.995923
9760,40.768376,-73.995936
9761,40.768315,-73.995977
9762,40.7681,-73.996118
9763,40.76805,-73.996157
9764,40.767741,-73.996386
9765,40.766876,-73.99701
9766,40.766804,-73.997066
9767,40.765594,-73.997948
9768,40.765544,-73.99799
9769,40.765331,-73.998145
9770,40.764509,-73.998743
9771,40.76447,-73.998778
9772,40.7644,-73.998863
9773,40.764356,-73.998915
9774,40.764312,-73.998952
9775,40.764288,-73.998971
9776,40.76378,-73.999338
9777,40.763522,-73.999547
9778,40.763448,-73.999618
9779,40.763383,-73.999691
9780,40.763321,-73.999779
9781,40.763229,-73.999919
9782,40.763158,-74.000028
9783,40.762992,-74.000286
9784,40.762815,-74.000546
9785,40.762704,-74.000683
9786,40.762661,-74.000736
9787,40.76234,-74.001181
9788,40.762245,-74.001311
9789,40.762121,-74.001447
9790,40.762036,-74.001533
9791,40.761889,-74.001668
9792,40.761771,-74.001765
9793,40.76153,-74.00194
9794,40.761497,-74.001985
9795,40.761446,-74.002048
9796,40.760767,-74.002535
9797,40.760732,-74.002551
9798,40.76068,-74.002574
9799,40.760615,-74.00261
9800,40.76054,-74.002655
9801,40.760243,-74.002875
9802,40.760131,-74.002956
9803,40.759342,-74.003529
9804,40.759303,-74.003558
9805,40.759185,-74.003642
9806,40.758423,-74.0042
9807,40.756997,-74.005236
9808,40.755114,-74.006603
9809,40.75462,-74.006964
9810,40.754507,-74.007048
9811,40.754268,-74.007201
9812,40.754113,-74.007282
9813,40.753987,-74.007337
9814,40.753871,-74.007385
9815,40.753773,-74.00742
9816,40.753022,-74.007708
9817,40.75182,-74.008164
9818,40.751665,-74.008222
9819,40.75098,-74.00848
9820,40.750801,-74.008544
9821,40.750681,-74.008582
9822,40.750582,-74.008602
9823,40.750454,-74.008622
9824,40.750183,-74.008626
9825,40.750013,-74.008612
9826,40.749901,-74.008614
9827,40.74985,-74.00861
9828,40.74979,-74.008594
9829,40.749546,-74.008503
9830,40.749469,-74.008503
9831,40.749402,-74.008514
9832,40.749357,-74.008527
9833,40.74923,-74.008582
9834,40.749197,-74.00859
9835,40.749157,-74.008593
9836,40.749115,-74.008587
9837,40.74907,-74.008572
9838,40.749035,-74.008551
9839,40.748988,-74.008521
9840,40.748856,-74.008419
9841,40.748777,-74.008376
9842,40.74868,-74.008333
9843,40.748641,-74.008315
9844,40.748603,-74.008292
9845,40.748565,-74.008263
9846,40.74852,-74.008199
9847,40.74848,-74.008114
9848,40.748471,-74.008032
9849,40.74845,-74.007993
9850,40.748435,-74.007959
9851,40.7484,-74.007935
9852,40.748378,-74.007929
9853,40.748336,-74.007921
9854,40.74828,-74.007922
9855,40.748218,-74.00793
9856,40.74786,-74.007992
9857,40.746903,-74.008165
9858,40.74528,-74.008457
9859,40.744825,-74.008543
9860,40.747756,-74.007696
9861,40.747915,-74.007633
9862,40.747994,-74.007591
9863,40.748041,-74.007557
9864,40.748105,-74.007505
9865,40.748148,-74.007469
9866,40.749481,-74.006348
9867,40.74967,-74.006383
9868,40.74963,-74.006405
9869,40.749589,-74.006415
9870,40.749552,-74.00641
9871,40.749507,-74.006387
9872,40.749483,-74.006613
9873,40.749347,-74.006715
9874,40.750256,-74.008275
9875,40.750386,-74.008483
9876,40.74254,-74.007928
9877,40.742758,-74.007762
9878,40.740578,-74.009019
9879,40.740448,-74.009087
9880,40.74024,-74.009199
9881,40.740084,-74.009293
9882,40.73994,-74.009388
9883,40.73959,-74.009575
9884,40.739472,-74.009621
9885,40.73816,-74.009626
9886,40.73818,-74.009649
9887,40.73822,-74.009666
9888,40.738693,-74.009632
9889,40.738725,-74.009609
9890,40.738748,-74.009581
9891,40.738762,-74.009541
9892,40.745855,-74.001859
9893,40.745797,-74.001722
9894,40.7446,-73.998972
9895,40.74223,-73.993292
9896,40.747503,-74.007731
9897,40.747469,-74.00765
9898,40.746394,-74.005107
9899,40.744639,-74.002732
9900,40.744583,-74.002599
9901,40.743426,-73.999852
9902,40.745989,-74.008017
9903,40.746021,-74.00797
9904,40.746034,-74.007886
9905,40.74602,-74.007774
9906,40.746,-74.007709
9907,40.74523,-74.00596
9908,40.749594,-74.006689
9909,40.749709,-74.006948
9910,40.752308,-74.007363
9911,40.752348,-74.007457
9912,40.752393,-74.007567
9913,40.75472,-73.975907
9914,40.754644,-73.975962
9915,40.728766,-74.007075
9916,40.72898,-74.00935
9917,40.737556,-74.009807
9918,40.737554,-74.009674
9919,40.73755,-74.008206
9920,40.7375,-74.006487
9921,40.737552,-74.005709
9922,40.721879,-74.006785
9923,40.721863,-74.006808
9924,40.72185,-74.006837
9925,40.721844,-74.00687
9926,40.721843,-74.006911
9927,40.721861,-74.007101
9928,40.7219,-74.00768
9929,40.721927,-74.00774
9930,40.721938,-74.007796
9931,40.721965,-74.007895
9932,40.72197,-74.007946
9933,40.721982,-74.008041
9934,40.721985,-74.008091
9935,40.721984,-74.008149
9936,40.72198,-74.008191
9937,40.722999,-74.011719
9938,40.722976,-74.011496
9939,40.722963,-74.011369
9940,40.722872,-74.01045
9941,40.722794,-74.009651
9942,40.722519,-74.006846
9943,40.722514,-74.006803
9944,40.722505,-74.00677
9945,40.722491,-74.006745
9946,40.722474,-74.006725
9947,40.722453,-74.006707
9948,40.72243,-74.006697
9949,40.722402,-74.006688
9950,40.722358,-74.006681
9951,40.722302,-74.006676
9952,40.722254,-74.006677
9953,40.722201,-74.006682
9954,40.722031,-74.00671
9955,40.721996,-74.006719
9956,40.721958,-74.006731
9957,40.721925,-74.006746
9958,40.721898,-74.006765
9959,40.722219,-74.010558
9960,40.724174,-74.010226
9961,40.724972,-74.010088
9962,40.725065,-74.010072
9963,40.725047,-74.009993
9964,40.725029,-74.009922
9965,40.725007,-74.009851
9966,40.724983,-74.009786
9967,40.72495,-74.009723
9968,40.724923,-74.009665
9969,40.724887,-74.009613
9970,40.724743,-74.009406
9971,40.724676,-74.009317
9972,40.724611,-74.009231
9973,40.724572,-74.00918
